id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;id_reservatorio;nom_reservatorio;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutil;val_vazaoafluente;val_vazaodefluente;val_vazaoturbinada;val_vazaovertida;val_vazaooutrasestruturas;val_vazaotransferida;val_vazaovertidanaoturbinavel
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-05-01 01:00:00;50.45;26.19;86.86;763.0;763.0;700.0;63.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-05-01 02:00:00;50.45;26.19;86.86;763.0;763.0;700.0;63.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-05-01 03:00:00;50.45;26.22;86.86;763.0;763.0;700.0;63.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-05-01 04:00:00;50.44;26.23;86.63;-5934.0;763.0;700.0;63.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-05-01 05:00:00;50.44;26.24;86.63;763.0;763.0;700.0;63.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-05-01 06:00:00;50.44;26.24;86.63;763.0;763.0;700.0;63.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-05-01 07:00:00;50.44;26.24;86.63;763.0;763.0;700.0;63.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-05-01 08:00:00;50.45;26.24;86.86;7460.0;763.0;700.0;63.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-05-01 09:00:00;50.45;26.24;86.86;763.0;763.0;700.0;63.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-05-01 10:00:00;50.45;26.24;86.86;763.0;763.0;700.0;63.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-05-01 11:00:00;50.45;26.24;86.86;763.0;763.0;700.0;63.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-05-01 12:00:00;50.45;26.24;86.86;763.0;763.0;700.0;63.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-05-01 13:00:00;50.45;26.34;86.86;763.0;763.0;700.0;63.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-05-01 14:00:00;50.45;26.36;86.86;763.0;763.0;700.0;63.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-05-01 15:00:00;50.45;26.36;86.86;763.0;763.0;700.0;63.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-05-01 16:00:00;50.46;26.32;87.09;7469.0;763.0;700.0;63.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-05-01 17:00:00;50.46;26.31;87.09;763.0;763.0;700.0;63.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-05-01 18:00:00;50.47;26.31;87.32;7471.0;763.0;700.0;63.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-05-01 19:00:00;50.47;26.33;87.32;763.0;763.0;700.0;63.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-05-01 20:00:00;50.47;26.31;87.32;763.0;763.0;700.0;63.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-05-01 21:00:00;50.47;26.32;87.32;763.0;763.0;700.0;63.0;0.0;0.0;
