id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;id_reservatorio;nom_reservatorio;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutil;val_vazaoafluente;val_vazaodefluente;val_vazaoturbinada;val_vazaovertida;val_vazaooutrasestruturas;val_vazaotransferida;val_vazaovertidanaoturbinavel
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-01 01:00:00;51.0;27.2;100.0;1150.0;1150.0;1150.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-01 02:00:00;51.0;27.2;100.0;1150.0;1150.0;1150.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-01 03:00:00;51.0;27.2;100.0;1150.0;1150.0;1150.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-01 04:00:00;51.0;27.2;100.0;1150.0;1150.0;1150.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-01 05:00:00;51.0;27.2;100.0;1150.0;1150.0;1150.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-01 06:00:00;51.0;27.2;100.0;1150.0;1150.0;1150.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-01 07:00:00;51.0;27.2;100.0;1150.0;1150.0;1150.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-01 08:00:00;51.0;27.2;100.0;1150.0;1150.0;1150.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-01 09:00:00;51.0;27.21;100.0;1150.0;1150.0;1150.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-01 10:00:00;51.0;27.2;100.0;1150.0;1150.0;1150.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-01 11:00:00;51.0;27.2;100.0;1150.0;1150.0;1150.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-01 12:00:00;51.0;27.27;100.0;1150.0;1150.0;1150.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-01 13:00:00;51.0;27.27;100.0;1150.0;1150.0;1150.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-01 14:00:00;51.0;27.27;100.0;1150.0;1150.0;1150.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-01 15:00:00;51.0;27.26;100.0;1150.0;1150.0;1150.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-01 16:00:00;51.0;27.27;100.0;1150.0;1150.0;1150.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-01 17:00:00;51.0;27.25;100.0;1150.0;1150.0;1150.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-01 18:00:00;51.0;27.27;100.0;1150.0;1150.0;1150.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-01 19:00:00;51.0;27.25;100.0;1150.0;1150.0;1150.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-01 20:00:00;51.0;27.23;100.0;1150.0;1150.0;1150.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-01 21:00:00;51.0;27.21;100.0;1150.0;1150.0;1150.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-01 22:00:00;51.0;27.2;100.0;1150.0;1150.0;1150.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-01 23:00:00;51.0;27.21;100.0;1150.0;1150.0;1150.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-01 23:59:00;51.0;27.2;100.0;1150.0;1150.0;1150.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-02 01:00:00;51.0;27.27;100.0;1200.0;1200.0;1200.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-02 02:00:00;51.0;27.27;100.0;1200.0;1200.0;1200.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-02 03:00:00;51.0;27.26;100.0;1200.0;1200.0;1200.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-02 04:00:00;51.0;27.28;100.0;1200.0;1200.0;1200.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-02 05:00:00;51.0;27.29;100.0;1200.0;1200.0;1200.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-02 06:00:00;51.0;27.3;100.0;1200.0;1200.0;1200.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-02 07:00:00;51.0;27.27;100.0;1200.0;1200.0;1200.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-06-02 08:00:00;51.0;27.29;100.0;1200.0;1200.0;1200.0;0.0;0.0;0.0;
