id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;id_reservatorio;nom_reservatorio;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutil;val_vazaoafluente;val_vazaodefluente;val_vazaoturbinada;val_vazaovertida;val_vazaooutrasestruturas;val_vazaotransferida;val_vazaovertidanaoturbinavel
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-10-01 01:00:00;49.09;25.29;56.51;480.0;480.0;480.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-10-01 02:00:00;49.09;25.29;56.51;480.0;480.0;480.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-10-01 03:00:00;49.08;25.29;56.3;232.0;480.0;480.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-10-01 04:00:00;49.08;25.29;56.3;232.0;480.0;480.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-10-01 05:00:00;49.08;25.29;56.3;232.0;480.0;480.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-10-01 06:00:00;49.08;25.29;56.3;232.0;480.0;480.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-10-01 07:00:00;49.08;25.29;56.3;232.0;480.0;480.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-10-01 08:00:00;49.08;25.29;56.3;232.0;480.0;480.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-10-01 09:00:00;49.09;25.28;56.51;480.0;480.0;480.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-10-01 10:00:00;49.08;25.35;56.3;232.0;480.0;480.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-10-01 11:00:00;49.09;25.29;56.51;480.0;480.0;480.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-10-01 12:00:00;49.09;25.29;56.51;480.0;480.0;480.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-10-01 13:00:00;49.09;25.28;56.51;480.0;480.0;480.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-10-01 14:00:00;49.09;25.28;56.51;480.0;480.0;480.0;0.0;0.0;0.0;
